"0000","宮城県","仙台市青葉区",""
"0856","宮城県","仙台市青葉区","青葉山"
"0845","宮城県","仙台市青葉区","荒巻"
"0811","宮城県","仙台市青葉区","一番町"
"0022","宮城県","仙台市青葉区","五橋"
"0005","宮城県","仙台市青葉区","梅田町"
"0805","宮城県","仙台市青葉区","大手町"
"0804","宮城県","仙台市青葉区","大町"
"0814","宮城県","仙台市青葉区","霊屋下"
"0003","宮城県","仙台市青葉区","小田原"
"0013","宮城県","仙台市青葉区","花京院"
"0821","宮城県","仙台市青葉区","春日町"
"0812","宮城県","仙台市青葉区","片平"
"0815","宮城県","仙台市青葉区","花壇"
"0011","宮城県","仙台市青葉区","上杉"
"0862","宮城県","仙台市青葉区","川内"
"0863","宮城県","仙台市青葉区","川内追廻"
"0867","宮城県","仙台市青葉区","川内亀岡北裏丁"
"0865","宮城県","仙台市青葉区","川内亀岡町"
"0852","宮城県","仙台市青葉区","川内川前丁"
"0866","宮城県","仙台市青葉区","川内三十人町"
"0853","宮城県","仙台市青葉区","川内大工町"
"0854","宮城県","仙台市青葉区","川内中ノ瀬町"
"0851","宮城県","仙台市青葉区","川内明神横丁"
"0861","宮城県","仙台市青葉区","川内元支倉"
"0864","宮城県","仙台市青葉区","川内山屋敷"
"0855","宮城県","仙台市青葉区","川内澱橋通"
"0023","宮城県","仙台市青葉区","北目町"
"0801","宮城県","仙台市青葉区","木町通"
"0803","宮城県","仙台市青葉区","国分町"
"0813","宮城県","仙台市青葉区","米ケ袋"
"0823","宮城県","仙台市青葉区","桜ケ岡公園"
"0872","宮城県","仙台市青葉区","星陵町"
"0822","宮城県","仙台市青葉区","立町"
"0021","宮城県","仙台市青葉区","中央"
"6190","宮城県","仙台市青葉区","中央アエル"
"6101","宮城県","仙台市青葉区","中央アエル　１階"
"6102","宮城県","仙台市青葉区","中央アエル　２階"
"6103","宮城県","仙台市青葉区","中央アエル　３階"
"6104","宮城県","仙台市青葉区","中央アエル　４階"
"6105","宮城県","仙台市青葉区","中央アエル　５階"
"6106","宮城県","仙台市青葉区","中央アエル　６階"
"6107","宮城県","仙台市青葉区","中央アエル　７階"
"6108","宮城県","仙台市青葉区","中央アエル　８階"
"6109","宮城県","仙台市青葉区","中央アエル　９階"
"6110","宮城県","仙台市青葉区","中央アエル　１０階"
"6111","宮城県","仙台市青葉区","中央アエル　１１階"
"6112","宮城県","仙台市青葉区","中央アエル　１２階"
"6113","宮城県","仙台市青葉区","中央アエル　１３階"
"6114","宮城県","仙台市青葉区","中央アエル　１４階"
"6115","宮城県","仙台市青葉区","中央アエル　１５階"
"6116","宮城県","仙台市青葉区","中央アエル　１６階"
"6117","宮城県","仙台市青葉区","中央アエル　１７階"
"6118","宮城県","仙台市青葉区","中央アエル　１８階"
"6119","宮城県","仙台市青葉区","中央アエル　１９階"
"6120","宮城県","仙台市青葉区","中央アエル　２０階"
"6121","宮城県","仙台市青葉区","中央アエル　２１階"
"6122","宮城県","仙台市青葉区","中央アエル　２２階"
"6123","宮城県","仙台市青葉区","中央アエル　２３階"
"6124","宮城県","仙台市青葉区","中央アエル　２４階"
"6125","宮城県","仙台市青葉区","中央アエル　２５階"
"6126","宮城県","仙台市青葉区","中央アエル　２６階"
"6127","宮城県","仙台市青葉区","中央アエル　２７階"
"6128","宮城県","仙台市青葉区","中央アエル　２８階"
"6129","宮城県","仙台市青葉区","中央アエル　２９階"
"6130","宮城県","仙台市青葉区","中央アエル　３０階"
"6131","宮城県","仙台市青葉区","中央アエル　３１階"
"6090","宮城県","仙台市青葉区","中央ＳＳ３０住友生命仙台中央ビル"
"6001","宮城県","仙台市青葉区","中央ＳＳ３０住友生命仙台中央ビル　１階"
"6002","宮城県","仙台市青葉区","中央ＳＳ３０住友生命仙台中央ビル　２階"
"6003","宮城県","仙台市青葉区","中央ＳＳ３０住友生命仙台中央ビル　３階"
"6004","宮城県","仙台市青葉区","中央ＳＳ３０住友生命仙台中央ビル　４階"
"6005","宮城県","仙台市青葉区","中央ＳＳ３０住友生命仙台中央ビル　５階"
"6006","宮城県","仙台市青葉区","中央ＳＳ３０住友生命仙台中央ビル　６階"
"6007","宮城県","仙台市青葉区","中央ＳＳ３０住友生命仙台中央ビル　７階"
"6008","宮城県","仙台市青葉区","中央ＳＳ３０住友生命仙台中央ビル　８階"
"6009","宮城県","仙台市青葉区","中央ＳＳ３０住友生命仙台中央ビル　９階"
"6010","宮城県","仙台市青葉区","中央ＳＳ３０住友生命仙台中央ビル　１０階"
"6011","宮城県","仙台市青葉区","中央ＳＳ３０住友生命仙台中央ビル　１１階"
"6012","宮城県","仙台市青葉区","中央ＳＳ３０住友生命仙台中央ビル　１２階"
