"0000","京都府","南丹市",""
"0063","京都府","南丹市","園部町天引"
"0012","京都府","南丹市","園部町内林町"
"0021","京都府","南丹市","園部町瓜生野"
"0065","京都府","南丹市","園部町大河内"
"0033","京都府","南丹市","園部町大戸"
"0054","京都府","南丹市","園部町大西"
"0036","京都府","南丹市","園部町越方"
"0043","京都府","南丹市","園部町小山西町"
"0041","京都府","南丹市","園部町小山東町"
"0011","京都府","南丹市","園部町上木崎町"
"0014","京都府","南丹市","園部町上本町"
"0016","京都府","南丹市","園部町河原町"
"0015","京都府","南丹市","園部町木崎町"
"0046","京都府","南丹市","園部町口人"
"0022","京都府","南丹市","園部町熊崎"
"0034","京都府","南丹市","園部町熊原"
"0052","京都府","南丹市","園部町黒田"
"0047","京都府","南丹市","園部町口司"
"0004","京都府","南丹市","園部町小桜町"
"0042","京都府","南丹市","園部町栄町"
"0035","京都府","南丹市","園部町佐切"
"0055","京都府","南丹市","園部町宍人"
"0044","京都府","南丹市","園部町城南町"
"0023","京都府","南丹市","園部町新堂"
"0003","京都府","南丹市","園部町新町"
"0024","京都府","南丹市","園部町千妻"
"0025","京都府","南丹市","園部町曽我谷"
"0032","京都府","南丹市","園部町高屋"
"0062","京都府","南丹市","園部町竹井"
"0057","京都府","南丹市","園部町殿谷"
"0061","京都府","南丹市","園部町仁江"
"0056","京都府","南丹市","園部町埴生"
"0045","京都府","南丹市","園部町半田"
"0031","京都府","南丹市","園部町船岡"
"0053","京都府","南丹市","園部町船阪"
"0064","京都府","南丹市","園部町法京"
"0013","京都府","南丹市","園部町本町"
"0002","京都府","南丹市","園部町美園町"
"0059","京都府","南丹市","園部町南大谷"
"0066","京都府","南丹市","園部町南八田"
"0001","京都府","南丹市","園部町宮町"
"0051","京都府","南丹市","園部町横田"
"0017","京都府","南丹市","園部町若松町"
"0058","京都府","南丹市","園部町若森"
"0200","京都府","船井郡京丹波町",""
"0301","京都府","船井郡京丹波町","粟野"
"0323","京都府","船井郡京丹波町","井尻"
"0212","京都府","船井郡京丹波町","市森"
"0304","京都府","船井郡京丹波町","猪鼻"
"0312","京都府","船井郡京丹波町","井脇"
"0236","京都府","船井郡京丹波町","院内"
"0211","京都府","船井郡京丹波町","上野"
"0322","京都府","船井郡京丹波町","大朴"
"0445","京都府","船井郡京丹波町","鎌谷奥"
"0442","京都府","船井郡京丹波町","鎌谷下"
"0444","京都府","船井郡京丹波町","鎌谷中"
"0452","京都府","船井郡京丹波町","上大久保"
"0223","京都府","船井郡京丹波町","口八田"
"0325","京都府","船井郡京丹波町","小野"
"0214","京都府","船井郡京丹波町","蒲生"
"0441","京都府","船井郡京丹波町","坂井"
"0303","京都府","船井郡京丹波町","三ノ宮"
"0234","京都府","船井郡京丹波町","塩田谷"
"0315","京都府","船井郡京丹波町","質志"
"0202","京都府","船井郡京丹波町","実勢"
"0332","京都府","船井郡京丹波町","質美"
"0451","京都府","船井郡京丹波町","下大久保"
"0201","京都府","船井郡京丹波町","下山"
"0213","京都府","船井郡京丹波町","須知"
"0222","京都府","船井郡京丹波町","新水戸"
"0232","京都府","船井郡京丹波町","曽根"
"0224","京都府","船井郡京丹波町","高岡"
"0331","京都府","船井郡京丹波町","中台"
"0316","京都府","船井郡京丹波町","戸津川"
"0203","京都府","船井郡京丹波町","富田"
"0231","京都府","船井郡京丹波町","豊田"
"0321","京都府","船井郡京丹波町","橋爪"
"0324","京都府","船井郡京丹波町","八田"
"0443","京都府","船井郡京丹波町","東又"
"0313","京都府","船井郡京丹波町","保井谷"
"0314","京都府","船井郡京丹波町","水呑"
"0453","京都府","船井郡京丹波町","水原"
"0221","京都府","船井郡京丹波町","水戸"
"0302","京都府","船井郡京丹波町","妙楽寺"
"0233","京都府","船井郡京丹波町","森"
"0235","京都府","船井郡京丹波町","安井"
"0311","京都府","船井郡京丹波町","和田"
