"0000","鳥取県","鳥取市",""
"0805","鳥取県","鳥取市","相生町"
"0802","鳥取県","鳥取市","青葉町"
"0902","鳥取県","鳥取市","秋里"
"1146","鳥取県","鳥取市","赤子田"
"1166","鳥取県","鳥取市","朝月"
"1176","鳥取県","鳥取市","有富"
"1164","鳥取県","鳥取市","猪子"
"0822","鳥取県","鳥取市","今町"
"0081","鳥取県","鳥取市","岩倉"
"1157","鳥取県","鳥取市","岩坪"
"0931","鳥取県","鳥取市","岩吉"
"1422","鳥取県","鳥取市","上原"
"0015","鳥取県","鳥取市","上町"
"0834","鳥取県","鳥取市","永楽温泉町"
"0013","鳥取県","鳥取市","江崎町"
"0901","鳥取県","鳥取市","江津"
"0055","鳥取県","鳥取市","戎町"
"0005","鳥取県","鳥取市","円護寺"
"1144","鳥取県","鳥取市","円通寺"
"0846","鳥取県","鳥取市","扇町"
"0043","鳥取県","鳥取市","大榎町"
"0851","鳥取県","鳥取市","大杙"
"1415","鳥取県","鳥取市","大塚"
"1437","鳥取県","鳥取市","大畑"
"0904","鳥取県","鳥取市","晩稲"
"0054","鳥取県","鳥取市","桶屋町"
"1427","鳥取県","鳥取市","尾崎"
"0855","鳥取県","鳥取市","面影"
"0044","鳥取県","鳥取市","御弓町"
"0003","鳥取県","鳥取市","覚寺"
"0041","鳥取県","鳥取市","掛出町"
"0052","鳥取県","鳥取市","鍛冶町"
"0023","鳥取県","鳥取市","片原"
"1417","鳥取県","鳥取市","桂見"
"1439","鳥取県","鳥取市","金沢"
"0874","鳥取県","鳥取市","叶"
"1167","鳥取県","鳥取市","上味野"
"0047","鳥取県","鳥取市","上魚町"
"1156","鳥取県","鳥取市","上砂見"
"1421","鳥取県","鳥取市","上段"
"0905","鳥取県","鳥取市","賀露町"
"0907","鳥取県","鳥取市","賀露町北"
"0908","鳥取県","鳥取市","賀露町西"
"0909","鳥取県","鳥取市","賀露町南"
"0036","鳥取県","鳥取市","川端"
"1208","鳥取県","鳥取市","河原町鮎ケ丘"
"1203","鳥取県","鳥取市","河原町稲常"
"1205","鳥取県","鳥取市","河原町今在家"
"1225","鳥取県","鳥取市","河原町牛戸"
"1245","鳥取県","鳥取市","河原町小倉"
"1253","鳥取県","鳥取市","河原町小河内"
"1232","鳥取県","鳥取市","河原町小畑"
"1204","鳥取県","鳥取市","河原町片山"
"1216","鳥取県","鳥取市","河原町釜口"
"1251","鳥取県","鳥取市","河原町河原"
"1254","鳥取県","鳥取市","河原町神馬"
"1234","鳥取県","鳥取市","河原町北村"
"1207","鳥取県","鳥取市","河原町郷原"
"1243","鳥取県","鳥取市","河原町佐貫"
"1213","鳥取県","鳥取市","河原町高福"
"1242","鳥取県","鳥取市","河原町谷一木"
"1223","鳥取県","鳥取市","河原町天神原"
"1212","鳥取県","鳥取市","河原町徳吉"
"1224","鳥取県","鳥取市","河原町中井"
"1241","鳥取県","鳥取市","河原町長瀬"
"1209","鳥取県","鳥取市","河原町西円通寺"
"1222","鳥取県","鳥取市","河原町曳田"
"1201","鳥取県","鳥取市","河原町袋河原"
"1202","鳥取県","鳥取市","河原町布袋"
"1252","鳥取県","鳥取市","河原町本鹿"
"1244","鳥取県","鳥取市","河原町水根"
"1206","鳥取県","鳥取市","河原町三谷"
"1246","鳥取県","鳥取市","河原町山上"
"1211","鳥取県","鳥取市","河原町山手"
"1231","鳥取県","鳥取市","河原町湯谷"
"1233","鳥取県","鳥取市","河原町弓河内"
"1214","鳥取県","鳥取市","河原町八日市"
"1221","鳥取県","鳥取市","河原町渡一木"
"1215","鳥取県","鳥取市","河原町和奈見"
"0821","鳥取県","鳥取市","瓦町"
"0004","鳥取県","鳥取市","北園"
"1172","鳥取県","鳥取市","北村"
"0824","鳥取県","鳥取市","行徳"
"1132","鳥取県","鳥取市","国安"
"0862","鳥取県","鳥取市","雲山"
"1141","鳥取県","鳥取市","蔵田"
"0012","鳥取県","鳥取市","栗谷町"
"0024","鳥取県","鳥取市","玄好町"
"1133","鳥取県","鳥取市","源太"
"1425","鳥取県","鳥取市","河内"
"0844","鳥取県","鳥取市","興南町"
"1177","鳥取県","鳥取市","高路"
"0142","鳥取県","鳥取市","国府町麻生"
"0201","鳥取県","鳥取市","国府町雨滝"
"0216","鳥取県","鳥取市","国府町荒舟"
"0136","鳥取県","鳥取市","国府町糸谷"
"8062","鳥取県","鳥取市","国府町稲葉丘"
"0202","鳥取県","鳥取市","国府町石井谷"
"0203","鳥取県","鳥取市","国府町大石"
"0144","鳥取県","鳥取市","国府町岡益"
"8063","鳥取県","鳥取市","国府町奥谷"
"0214","鳥取県","鳥取市","国府町上荒舟"
"0213","鳥取県","鳥取市","国府町上上地"
"0221","鳥取県","鳥取市","国府町神護"
"0208","鳥取県","鳥取市","国府町木原"
