"0000","東京都","府中市",""
"0003","東京都","府中市","朝日町"
"0012","東京都","府中市","押立町"
"0021","東京都","府中市","片町"
"0041","東京都","府中市","北山町"
"0056","東京都","府中市","寿町"
"0013","東京都","府中市","小柳町"
"0014","東京都","府中市","是政"
"0054","東京都","府中市","幸町"
"0051","東京都","府中市","栄町"
"0015","東京都","府中市","清水が丘"
"0011","東京都","府中市","白糸台"
"0052","東京都","府中市","新町"
"0034","東京都","府中市","住吉町"
"0001","東京都","府中市","浅間町"
"0002","東京都","府中市","多磨町"
"0053","東京都","府中市","天神町"
"0043","東京都","府中市","東芝町"
"0046","東京都","府中市","西原町"
"0031","東京都","府中市","西府町"
"0044","東京都","府中市","日鋼町"
"0036","東京都","府中市","日新町"
"0016","東京都","府中市","八幡町"
"0057","東京都","府中市","晴見町"
"0024","東京都","府中市","日吉町"
"0055","東京都","府中市","府中町"
"0033","東京都","府中市","分梅町"
"0032","東京都","府中市","本宿町"
"0027","東京都","府中市","本町"
"0006","東京都","府中市","緑町"
"0026","東京都","府中市","南町"
"0022","東京都","府中市","宮西町"
"0023","東京都","府中市","宮町"
"0045","東京都","府中市","美好町"
"0042","東京都","府中市","武蔵台"
"0004","東京都","府中市","紅葉丘"
"0025","東京都","府中市","矢崎町"
"0035","東京都","府中市","四谷"
"0005","東京都","府中市","若松町"
